AllImageID,PCA_x,PCA_y,PCA_z,tSNE_x,tSNE_y,tSNE_z,UMAP_x,UMAP_y,UMAP_z,Area,Volume,Circularity,Eccentricity,AspectRatio,Orientation,Attenuation Density,Amplitude Var,Amplitude Skewness,Amplitude Kurtosis,Peak Amplitude,Peak Absorption,Amplitude Range,BF Entropy Mean,BF Entropy Var,BF Entropy Skewness,BF Entropy Kurtosis,BF Entropy Range,BF Entropy Peak,BF Entropy Min,BF Entropy Centroid Displacement,BF Entropy Radial Distribution,BF STD Mean,BF STD Var,BF STD Skewness,BF STD Kurtosis,BF STD Range,BF STD Peak,BF STD Min,BF STD Centroid Displacement,BF STD Radial Distribution,BF Fiber Texture Centroid Displacement,BF Fiber Texture Radial Distribution,BF Fiber Texture Pixel >Upper Percentile,BF Fiber Texture Pixel >Median,BF Fiber Mean,BF Fiber Variance,BF Fiber Skewness,BF Fiber Kurtosis,Dry Mass,Dry Mass Density,Dry Mass var,Dry Mass Skewness,Dry Mass Radial Distribution,Dry Mass Centroid Displacement,Peak Phase,Phase Var,Phase Skewness,Phase Kurtosis,Phase Range,Phase Min,Phase Radial Distribution,Phase Centroid Displacement,DMD Contrast 1,DMD Contrast 2,DMD Contrast 3,DMD Contrast 4,DMD Centroid Displacement,DMD Radial Distribution,Fit Texture Mean,Fit Texture Variance,Fit Texture Skewness,Fit Texture Kurtosis,Fit Texture Centroid Displacement,Fit Texture Radial Distribution,QP Entropy Mean,QP Entropy Var,QP Entropy Skewness,QP Entropy Kurtosis,QP Entropy Centroid Displacement,QP Entropy Radial Distribution,QP Fiber Centroid Displacement,QP Fiber Radial Distribution,QP Fiber Pixel >Upper Percentile,QP Fiber Pixel >Median,QP Fiber Mean,QP Fiber Var,QP Fiber Skewness,QP Fiber Kurtosis,Mean Phase Arrangement,Phase Arrangement Var,Phase Arrangement Skewness,Phase Orientation Var,Phase Orientation Kurtosis,AllLabel
G0000751_220,-2.97440199494163,4.26613620244773,-0.261248741778365,-9.43196707136606,-45.5029858646256,9.24674423601889,-2.249099,-2.043604,-2.664866,209.9580021,2112.5638396892,1.01547503831462,0.530384996625593,0.847756896376826,-78.3283651021569,0.545051689310609,0.0022134329001932,-1.01025877861215,3.87533355203978,1.41918453542488,0.260536586092032,0.260536586092032,3.50701622301301,0.274868026602103,-0.648243153290702,3.13675741658825,3.112541501125,4.48385618977472,1.37131468864972,0.478005926962494,0.618324459411295,0.0313666292115918,0.000427619695253169,1.30175324744767,4.75477081467333,0.120237820695911,0.122934119047015,0.00269629835110419,0.848699554309508,0.675809629740616,1.00838279146042,0.676559032862036,0.153439153439153,0.213756613756614,0.273484028989316,0.13433268269552,0.942777720196194,2.23341192006916,36.4002219744171,0.0172303536066263,0.000151267489946921,11.8668241540914,0.645683975236761,0.157585563266101,0.39550244568135,0.00811515949077826,-0.195452346083614,1.90458224121861,0.346963343686883,0.0485391019944666,0.137831253561585,0.585946306771193,0.0158362351467678,0.0074383319750144,0.111644659060938,1.83672424063541,0.266153495075188,0.776439990010806,0.000767391454733653,0.00024862655132187,-0.206221197081636,2.24204806423716,6.42844404270153,0.257479455653504,3.81301285799461,0.2568278424088,-0.725969472083484,3.35000975278327,0.0778669045348492,0.703812233640498,0.612338055475271,0.654188498810092,0,0.0867724867724868,0.222067957288606,0.0279124106628823,0.66768234018146,2.61455726085986,0.195295904046838,0.0444744099221136,0.248291900554659,3.07816622603045,5.82598417276985,G0000751
G0000751_221,3.59170658186706,-6.07020934551682,-3.91242993007892,-27.2317813538143,42.947707914871,3.31651907333405,-0.358046,1.233118,1.536385,275.72262498,3191.20306591558,0.974509562172646,0.542930483042586,0.839777643536159,-80.2632928384489,0.882276463950222,0.00606307559069969,-0.989332081792907,3.39251536846302,1.37220111139294,0.4064780023593,0.4064780023593,4.01826324249013,0.100133216802321,-0.618373143479363,3.13750895615129,1.81536311941016,4.64385618977472,2.82849307036456,0.490411984584345,0.567912648491599,0.0646131746022219,0.00163084875293165,1.18574191520134,4.00275145004147,0.210251220967154,0.216893482149968,0.00664226118281422,0.576483852168878,0.528236197278532,0.878175484841211,0.545997627277582,0.24576954069299,0.301369863013699,0.413312627284714,0.184086865310392,0.279835108926488,1.27297744446999,41.436824670375,0.0129847032026733,9.08855905398418e-05,9.57103695062318,0.654112378094692,0.0975406576868444,0.377644534734541,0.00614550496266538,0.251948343638523,2.54142808777286,0.341422996044283,0.0362215386902576,0.31479853058226,0.596440568756794,0.0152949380808726,0.00652778880267615,0.134069484843515,2.66316703720068,0.179775683821553,0.717099726972463,0.00376620082829045,0.00140571792523916,-0.268568137012605,2.7010943686045,3.62821017249708,1.02959060665835,3.77238842142224,0.234740998793388,-0.949256822862564,3.52955486129813,0.120623616985639,0.690731701566926,0.578691237415976,0.66823627784851,0.153102336825141,0.339242546333602,0.340497852373625,0.102481726602526,0.458897624143321,1.80254167236033,0.19879364156664,0.0461936251055286,0.253090027671827,3.15389360147543,5.82099215699064,G0000751
G0000751_222,0.661915691718952,0.105066775364807,-0.170493012003926,14.5285694566325,26.2869670372104,-3.7360659925211,-0.272433,1.495171,-0.879974,194.51664639,1803.91267620456,1.01025085594305,0.628913251175076,0.777475480318444,-86.6455364810691,0.677259222640986,0.00590204274530592,-0.992753829534583,2.86426034295943,1.4143694839036,0.331572567829492,0.331572567829492,3.64263236684426,0.329774723845906,-0.4858149129184,2.32518160925326,2.60692653135096,4.64385618977472,2.03692965842376,0.400012237373183,0.619388431671978,0.0434972226937888,0.00101821366910221,0.922333772336248,2.9806638638699,0.157065415595636,0.161110583365189,0.00404516776955356,1.2175531701482,0.679891777953328,1.6047709901885,0.708283159463982,0.186179326099372,0.227869788692176,0.302733211214786,0.161265230131074,0.820983230764802,1.89995858481356,33.6535477182419,0.0186558629817099,0.000247790726176009,9.96121780959871,0.632834743919583,0.251495945166624,0.415786350828253,0.00873577856895417,-0.207732350553006,1.92111739193159,0.366940096590782,0.0488462542374713,0.172709219271685,0.591412757308716,0.0173670274933697,0.00885440508719111,0.0588259251164562,1.82994162190185,0.409428997403691,0.778956111144355,0.000843486676012254,0.000609581065899258,0.814963627962321,4.28868245811572,4.0088826153879,0.147642262572344,3.79389790821295,0.317250174812853,-1.10566398181175,4.3782537341969,0.0341401656292046,0.711660758222352,0.972422960386407,0.653167870513447,0.0799543118218161,0.217018846373501,0.308107152319471,0.0664741807469631,0.690295131080487,2.66371647268415,0.197117872010995,0.0453119348356994,0.251172665122567,3.068969453319,5.80919273733053,G0000751
G0000751_223,0.340842704210148,-3.89903377213853,0.620527117314967,12.0767248080257,20.4899805224007,-26.3682563213365,-0.131633,2.393128,-1.457044,175.74262398,1609.70124030242,1.02603655173465,0.544229016110781,0.83893669488412,-83.1453151091972,0.923462993958119,0.00925609850010091,-0.783742666842892,2.71096389797889,1.40659019872598,0.401536205722784,0.401536205722784,3.91669323351545,0.154975439302749,-0.971998911219766,3.80840560308163,2.1655586194967,4.64385618977472,2.47829757027802,0.244316164224191,0.610674222511361,0.0484660442900462,0.000798933277578166,0.873379317085208,3.34531572036239,0.148847441920488,0.153548451256065,0.00470100933557744,0.800192596384304,0.653488424720802,1.15041539322249,0.710375795403108,0.29456384323641,0.343236409608091,0.430045520867513,0.192307473218204,0.237705425625898,1.22815599762418,29.4176307916286,0.0182752116076533,0.000117649296236468,5.36849447323122,0.630131402391264,0.1732681670306,0.403028357606727,0.00997983768240427,-0.0119124318939154,1.86500090755047,0.35847932921962,0.0445490283871063,0.230475448017826,0.577604729656809,0.0181333844555501,0.00816258520240802,0.245724322666285,2.08607489502492,0.438251953466452,0.76059920887878,-0.00151592969872247,0.000587209250337562,0.372037260308046,3.14871543196453,7.39009511366943,2.31601797624224,3.89254791765728,0.219786755903274,-0.720051649016958,3.01215935584891,0.0428279109183055,0.702704598544517,0.694019909476264,0.63504933082271,0.0549936788874842,0.197850821744627,0.284015940711862,0.0586477114853001,0.725694954334923,2.56983893570183,0.192515656394614,0.0433360450400502,0.245903758384701,3.05506081119176,5.76721748983106,G0000751
G0000751_224,-3.27750532211327,-1.58199113622498,2.0279555632862,15.3297970321619,18.1941387675384,-20.6230297488614,0.154726,1.974336,-2.465044,173.2986684,1591.23263879313,1.01453578366492,0.538612797517541,0.842553413351538,81.5993615930201,0.653410733338985,0.00245516773801627,-0.537566838073202,2.53307561248144,1.41215385276655,0.227862596099609,0.227862596099609,3.72298700225955,0.169527719634191,-0.61723581175755,2.9521024489904,2.13703687860882,4.48385618977472,2.3468193111659,0.439147139119155,0.624435042220647,0.0389968951849113,0.000541784828827516,1.03829305165955,3.74633544167801,0.126570566975954,0.130861513271807,0.00429094629585302,0.807227290372766,0.671090396492363,0.312366765637342,0.708599326847099,0.293589743589744,0.358333333333333,0.428606003354247,0.185497056344812,0.231327214688088,1.25083866766913,27.0441239462529,0.0169957071561607,7.7555017761731e-05,1.33445905388225,0.621896481885635,0.085322303335417,0.400866009393503,0.00928387128797164,0.0536730488601462,1.97789245360414,0.359926530844469,0.040939478549034,0.109272615021808,0.571165391213688,0.0175854667477385,0.0066899088187408,-0.0372670722276577,2.31492641074143,0.156263714328326,0.742245061498147,-0.00228299930548762,0.000525975770559019,0.415895003882258,2.94439342506772,5.84463199416309,2.0860869260541,3.9420929365358,0.184190988656,-1.27896368461388,5.5904276035363,0.0664393877820183,0.695605116823658,0.626098990049014,0.602191726806364,0.0294871794871795,0.130128205128205,0.256337973396322,0.045245156786173,0.739938901398501,2.99139248722706,0.190369424891522,0.0427299641211397,0.245999227879445,3.03453749912669,5.79346718457437,G0000751
G0000751_225,-2.19416960795875,-1.85433696464493,-0.177004548868051,10.585276086124,-6.30057222777826,-20.8479946115953,-0.129628,1.68689,-2.140072,181.74142404,1748.09864538432,0.914641371795555,0.534458372897262,0.845194798635209,79.9300132789219,0.680521761046437,0.00307499652860424,-0.72683994429065,3.32703688715536,1.43284294272292,0.330718340279411,0.330718340279411,3.76350304321646,0.233741148574238,-0.717695249857586,2.90557624683787,2.55896673804148,4.64385618977472,2.08488945173324,0.422076828711893,0.584685986813741,0.0406259931206057,0.000666663987021805,1.29780337554281,4.97371939442398,0.151970935920382,0.155745859507802,0.00377492358741976,0.817156801073502,0.643877515794388,0.130392197017251,0.682343040723899,0.214547677261614,0.270171149144254,0.372204613410896,0.172083128936302,0.454554111138793,1.43275713845925,28.0867241332223,0.0160670132703223,5.78825502886221e-05,0.506565715427545,0.613678206315323,0.23661885075354,0.395049807334324,0.00948902835712564,0.0775053958020161,1.82990141268121,0.350610171404468,0.0444396359298562,0.173823704898096,0.567846650700551,0.0172261115786657,0.00650986753930231,0.171836237201747,2.37840167259777,0.198858395555724,0.73718609433122,0.000270794654459845,0.00105010619241578,-0.327994692842281,2.6493430281027,42.4863124182205,-14.7506707961373,3.93890726651056,0.156569403427872,-1.31147864628417,5.71197544761856,0.0288701780533748,0.694392489341018,0.450404604730186,0.645489879345658,0.0507334963325183,0.262836185819071,0.328594578167839,0.0615235435864979,0.269071843515913,2.0574094971527,0.189263288678494,0.0424501497277268,0.247081590520407,3.0924042282014,5.83956436516586,G0000751
G0000751_226,0.388391719398807,1.22546115085501,0.226978511210481,-28.0036399504146,-20.2953014447166,0.146085349236934,-2.81121,-0.10993,-1.495188,214.95700215,2132.82978637643,1.00586980062642,0.594537467048523,0.804067907751284,-82.3135554425473,0.640735892109332,0.00509671861311718,-0.99788223239154,3.0579806089786,1.40888457908724,0.337006554942816,0.337006554942816,3.70808077685416,0.26245900203928,-0.639239746704921,2.80572175972703,2.61136850060577,4.64385618977472,2.03248768916895,0.244676256352377,0.619320694982205,0.0417293138459583,0.000823415783929973,1.42541459088459,5.64449380577651,0.180991075162448,0.184141294279631,0.00315021911718253,0.543457439767386,0.673749019154956,1.38089175027981,0.688658783822623,0.205167958656331,0.247545219638243,0.318142926729295,0.165901045226904,0.740172738910804,1.75409160792147,38.3844568714068,0.0179969621188666,0.00196214416893707,36.3654946602408,0.663441804441163,0.260207577206782,0.342172957275343,0.00701054147780291,-0.438216358729753,1.89334499205513,0.295846045049391,0.046326912225952,0.078770279924666,0.593923219425573,0.0150906561471659,0.00869598479585769,0.211292136054155,1.8597991255141,0.0887830219142766,0.796753604019901,0.00208813688358784,0.000422175502117766,0.169185247316535,2.69819435229978,3.18883584635296,1.04588848059014,3.61244245807021,0.516267846353966,-0.706856288819369,2.70412642919224,0.0548108278037269,0.720946265631133,0.0484550482540068,0.677006438117098,0.0382428940568475,0.163307493540052,0.271721734848308,0.0513685129257732,0.696709154153277,2.79262510711984,0.197954609034544,0.0455113741960423,0.250220250193044,3.1041120786069,5.79866229070597,G0000751
G0000751_227,-1.14385661095712,-2.52853612574129,3.7754206624877,13.1573837321059,4.00154842585287,-49.0463689848468,-0.381848,3.462754,-2.106961,152.1917793,1239.64475567161,1.01753519482254,0.640623700208154,0.767854982878677,-81.3361768503721,0.779128150729933,0.00530549925025735,-0.912213622854109,2.92077747092047,1.4124082007307,0.31769606374813,0.31769606374813,3.78809199278427,0.244912685073219,-0.882421387028523,3.36864147332198,2.55664587843574,4.64385618977472,2.08721031133898,0.214344392750124,0.633003528968896,0.0462710591910535,0.000840244554604061,0.858238059115667,2.99473295873916,0.138812247637305,0.143646681149573,0.00483443351226774,0.66374332811467,0.687455593329494,0.607696609804089,0.750662828213798,0.292700729927007,0.345255474452555,0.417886566357266,0.19487836132857,0.293949872164893,1.24083329198482,22.4861730820342,0.018139207203641,0.000235583771152064,7.12809756549277,0.635106392858148,0.0856270833694236,0.323683647881968,0.0064708830353004,-0.319255886438052,1.78505444775106,0.28348720921024,0.0401964386717278,0.0919777719974424,0.588802668391318,0.0161794583494841,0.00865300426519422,0.189966214150704,1.93023889569733,0.172889761717825,0.787492829177995,-0.000505358674820519,0.000373719064645243,0.167330493323155,2.3077012100372,10.1604145729433,4.48483845851035,3.70357316119125,0.353910307327732,-0.7873951208428,2.90704057191523,0.0329326816537566,0.717042402582201,0.45274110506668,0.64043840401848,0.0277372262773723,0.192700729927007,0.275605285922655,0.0507236059819428,0.519338934347751,2.28800370088823,0.196247929374826,0.0450345196890964,0.250540934762379,2.97705568182333,5.7884582325204,G0000751
G0000751_228,-1.88853684319302,0.692350513775173,1.18545021999156,-25.3525204503019,-15.0053341532481,-15.412505540291,-2.337187,-0.261707,-0.803019,177.18677955,1658.086417581,1.0285923022131,0.497792647937737,0.867296073817434,80.4486370587152,0.572461714487418,0.0053130466383459,-1.44083782418498,4.33503881650892,1.4098307942185,0.357839766545136,0.357839766545136,3.68667361551649,0.276665295022169,-0.345466878141256,2.25282902741913,2.62762337886844,4.64385618977472,2.01623281090629,0.265921067701449,0.612250493330863,0.0452869223178911,0.00154003971850431,1.82917993449129,7.23225226592118,0.255253312998062,0.260765558442905,0.00551224544484273,0.589755304292568,0.683459092367219,0.784701998359307,0.698076580852863,0.178683385579937,0.235736677115987,0.309217538205498,0.161855255378351,0.788413579780053,1.85864521108473,26.4463648943161,0.0159499315680415,6.79440206343794e-05,4.04569294587511,0.644465171874916,0.222427103506085,0.313009398218514,0.00642439167535766,-0.256384744636563,1.78228020927175,0.271613149989243,0.0413962482292716,0.16797768443671,0.584528677868281,0.0149223221054542,0.00735608841484617,0.1312398776702,2.01086635691886,0.221937352770911,0.776759173101869,-0.000348063985667838,0.000279412177510205,0.0122911133480985,2.55427459892038,13.6885608408453,4.10922644092025,3.71550179697072,0.356652978747917,-1.15001404626959,4.17448115017616,0.0631167296365624,0.711076968453844,0.242757274202393,0.636625684433684,0.00313479623824451,0.0614420062695925,0.22378599606003,0.0282498409779067,0.466786678607642,2.70995926413805,0.194823408333498,0.044171960370215,0.246752633599773,3.07644485799164,5.83825441473875,G0000751
G0000751_229,-0.725227980903197,-4.50888089081164,2.0862738947758,19.8345252832565,16.3581088745063,-33.7713274354839,0.337153,2.661758,-1.339879,148.63693482,1235.88492045508,1.02732438932092,0.577160314144012,0.816630866289773,-89.0270400817955,0.743369010421631,0.00504233236481242,-0.352415711679224,1.94233833945041,1.38438654272141,0.277812878333057,0.277812878333057,3.86748611611309,0.160778577525258,-0.738314644867151,2.99796009484881,2.00064049724014,4.64385618977472,2.64321569253458,0.21301481222134,0.613376022237682,0.0544962054471578,0.00110918412611299,0.836357589095843,3.33872798812433,0.175259333513476,0.18126055581659,0.00600122230311376,0.191155190086083,0.654400961346582,0.630398926319233,0.680143854449352,0.311659192825112,0.366965620328849,0.452727315789961,0.194989345014895,0.125643440395485,1.17510256597825,22.6084846904593,0.0182933575094795,0.000267878781472401,10.2035161121852,0.639117952303797,0.102256716991784,0.373678647280668,0.00754381285443394,-0.027801723698194,1.86628852614793,0.332479447524473,0.041199199756196,0.14067150263613,0.580871520437615,0.0175651114827508,0.0076662757063776,-0.0992649367275326,2.18705182247974,0.327459933679922,0.755501477804113,-0.0013463038733836,0.000589208088435546,0.688415153737314,3.3490952738011,5.31606411409344,2.69655063041871,3.78360507576222,0.319658871597839,-1.13985838468309,3.93392427453211,0.0458391041831877,0.704345653962271,0.42637834071168,0.611549826149109,0.0717488789237668,0.216741405082212,0.288364294887575,0.0669217107776165,0.793744245644666,2.74755403534437,0.193604477761857,0.0438102615726549,0.247180508307524,3.01021131816462,5.75379348843146,G0000751
G0000751_230,-4.74558647789636,13.0783318281424,-1.92863514190611,4.45609416787843,-37.0761747264758,48.4140623954978,-0.650941,-3.385673,-2.434384,250.72762473,2795.17134546636,1.02313705701371,0.486639781825807,0.873602725925538,86.1696769261966,0.315931740334913,0.00109687622599666,-1.65339342992467,6.2485714884093,1.41072767186081,0.20434653623626,0.20434653623626,3.04536360144647,0.491609036250497,-0.129172192832587,2.45718221290329,3.38413435736511,4.64385618977472,1.25972183240961,0.446759256698299,0.633640841629836,0.0211608386829792,0.000378721049861059,2.06039060668362,7.61979415472234,0.119077439898414,0.120168721151557,0.0010912812531432,1.44832474193261,0.712835964544917,2.46418047255872,0.722221438450565,0.0664599025254763,0.0899424014178112,0.134331480291769,0.077269275968917,2.19454660165792,6.45014112703594,47.3754564946672,0.0169490348316242,8.53162932924413e-05,5.13659769813592,0.643021159407021,0.132124900192043,0.40170557656105,0.010225652773054,-0.154103957771615,1.84306129887469,0.351733158198472,0.0499724183625782,0.0280907291005423,0.579886181203474,0.0157892415907332,0.00734842965393159,0.17177964686525,2.33179171136275,0.0360255522042305,0.780198337244731,0.000511094969593738,0.000147134742088305,-0.515492527007733,2.81657121068267,15.6809211968567,-0.0222356526906437,3.76607012578029,0.39468404825851,-1.16702588933436,4.29003821151662,0.016199791214966,0.710385300859374,0.703532825741675,0.694773087886259,0,0.00974745237040319,0.164458230403509,0.0136125550922,0.91560810908425,3.43893190407723,0.193276064195118,0.0436121129364872,0.246260874373006,3.1292159235871,5.82790819924723,G0000751
G0000751_231,1.15664969345423,-1.20731650400492,-2.60186640778615,10.5490175404185,31.1528078820164,-6.09937063469815,0.607248,1.542224,-0.501311,205.73662428,2039.16704659654,1.01560614572838,0.54241294696919,0.840112013341197,81.1731159661821,0.714129319893832,0.00616310036069684,-0.963408627060908,3.54393685166653,1.38744204833973,0.408450637139263,0.408450637139263,3.75927742545273,0.204442155736481,-0.53291490173272,2.77973678042859,2.36078200034615,4.64385618977472,2.28307418942857,0.330642975835701,0.594454586375426,0.0436505509029378,0.000778903439277211,1.34899218860134,4.9005546250019,0.157989425075196,0.162718484137229,0.00472905906203296,0.540667220091907,0.599498788380942,0.234575765092265,0.608871559491207,0.215982721382289,0.284017278617711,0.359878345980779,0.169464652706861,0.48231486546596,1.45391085656893,40.3204073972904,0.0197729791017303,0.000132293852168042,4.16952362815196,0.633805491659398,0.189412488458655,0.523276799282485,0.0132021296366883,0.104325852429801,2.0550010459066,0.466137267432153,0.0571395318503328,0.222485058383825,0.579816582345169,0.0196309757533568,0.00750882260936606,-0.372522447003424,2.22567150439003,0.521869261980725,0.747564720321534,-0.00182864496607664,0.000738380330420921,1.13175304566838,4.95596733724358,7.83896135071213,1.80072352500994,3.95949841271541,0.230994450382451,-1.13185024387727,4.12604785499932,0.145863198840238,0.697129755098486,0.721101034517093,0.624275822243255,0.072354211663067,0.19060475161987,0.287371390314231,0.0609585872740504,0.824260392781487,2.92029800831751,0.193252866895645,0.0436545836359181,0.247033874907461,3.10335100975626,5.8321489615308,G0000751
G0000751_232,-3.42991798790337,3.41456380237287,2.18531453891087,-0.506956158210704,-47.8811746069567,4.39533603727461,-1.928475,-1.728725,-3.589867,187.7402241,1832.19466519297,1.041424975488,0.449089166187442,0.893486944959504,-83.0440494813085,0.510447532137021,0.00308077735836037,-1.07177276418726,3.68986142259338,1.40488838009945,0.256369864279441,0.256369864279441,3.55642634650469,0.383186350860448,-0.727686532325326,2.77577163422113,3.12770853169711,4.64385618977472,1.51614765807761,0.34465780994433,0.627034703193302,0.0376463998287934,0.000684851494811203,1.0078527116126,3.76043689713734,0.139444510863628,0.142007661895399,0.00256315103177138,0.719748819831638,0.69087046218122,0.417938932418294,0.712376964272416,0.189940828402367,0.23905325443787,0.305857834822318,0.162809159248518,0.816412185758401,1.8935854091091,32.5662845274161,0.0177744674985102,7.42498198605859e-05,7.76910989694905,0.641819919810748,0.132432452895048,0.377626603086389,0.00882552098783637,-0.186981873865024,1.77281747375922,0.328719782617679,0.0489068204687097,0.0628694601131869,0.58193297051995,0.0167506776220733,0.00769324547086052,-0.123720395288112,2.17437051732756,0.122487510989906,0.777914013610541,-0.000643201472731298,0.000240277280632421,-0.177100966629139,2.33408123083117,4.68160993533155,2.77715306545257,3.808592360123,0.352819017752706,-1.16336082114055,3.78394688701689,0.0635057604304616,0.709792211456373,0.255967776219914,0.623386467749454,0,0.049112426035503,0.219502069307336,0.0240601434095505,0.439336232980072,2.57339531087712,0.193958259074299,0.043794389095641,0.245903641810547,3.0719599862991,5.80068831628705,G0000751
G0000751_233,-2.42787968900317,6.98724759562942,-0.63014349127654,2.29214553438618,-39.0870234557812,42.4289755818636,-1.06099,-3.082945,-2.203089,251.83851363,2720.66020203347,1.01492682374628,0.576391912065643,0.817173398799369,89.774162119117,0.482808476482316,0.0021098882311064,-1.07780821550673,3.58433813211492,1.40375011311952,0.230603768417445,0.230603768417445,3.48240880453648,0.319713295698206,-0.404058470006014,2.50921876080193,2.85299989138831,4.56385618977472,1.71085629838641,0.264346285112944,0.619103479829338,0.0300828766421675,0.000420003375837789,1.046066730224,3.34492427613675,0.107957733495697,0.110125081917532,0.00216734842183488,0.601009589669792,0.687666075359028,1.12679749897065,0.656822529338878,0.112483458314954,0.168504631671813,0.22842185163167,0.120666307928014,1.23005713032907,2.91448428187955,53.3477150373155,0.0196083711583837,0.000179722389098297,4.5887532089735,0.641216757878823,0.0801456122890835,0.429999189504593,0.0117929960365372,-0.278635587501571,1.81146214829891,0.368082433828623,0.0619167556759697,0.0652644712586046,0.588361233641145,0.0172193380648038,0.0089640520268607,-0.00547937576744871,2.00238368837284,0.0979547822513084,0.792259482817006,0.00114939607665287,0.000294587628834742,-0.369055116022311,2.33346075682465,6.00052403850036,0.830501456745533,3.7157568044215,0.511977980938622,-1.3244959161357,4.7746384917875,0.05097587375232,0.717613266679041,0.742000618387183,0.66733094814286,0,0.106307895897662,0.243549242351806,0.0314561291464944,0.50889413132735,2.36727161529135,0.196100799172594,0.0447857177377493,0.249405279120273,3.06452699847137,5.79843354789827,G0000751
G0000751_234,-2.78614101557227,-2.26347615886975,3.06363776271341,11.7178146776631,0.363244816842887,-44.5779613140914,-0.364989,3.082003,-2.935419,149.30346816,1267.77311447877,1.02410338488275,0.52882056942717,0.848733648060877,-79.5564625008377,0.679145945503446,0.00440091558689647,-0.939166135484354,3.16737968027132,1.40631561540343,0.305043747839046,0.305043747839046,3.79671249178462,0.185393334724877,-0.712653379029986,3.4806405843765,2.56723237869536,4.64385618977472,2.07662381107936,0.423960243032802,0.620595905618789,0.0462504188280155,0.00081308710677375,1.26621457790398,4.76812345793178,0.165786048325276,0.17040625035015,0.00462020202487454,0.687949430405915,0.667322864549667,0.588351332015021,0.704857573992212,0.30952380952381,0.369791666666667,0.452076489347944,0.195388715442487,0.142416975722745,1.18648314625207,21.4924323206479,0.0169529011738699,7.66225000105126e-05,2.23190907455241,0.63037249988064,0.15787398270331,0.343257836599972,0.00734045844107163,-0.0816438242795697,1.87814222101815,0.306095209158754,0.0371626274412179,0.0932344309943167,0.574143427999007,0.0168765649458868,0.00709897209044758,0.30422575728019,2.36469078444115,0.151491884140242,0.757101016416025,-0.00190665524861832,0.000350884018715187,-0.344698049063917,2.23806587306873,2.35513349374671,2.39473414655458,3.8872054696933,0.170638943007908,-1.062729778866,4.95507779988523,0.0321559071676724,0.700956346154225,0.889274780118157,0.610236938239139,0.0111607142857143,0.117559523809524,0.241708438754219,0.0386029327772902,0.707276585135359,2.85985258986071,0.191362004552069,0.0430444905597476,0.245524623593717,2.96946622891533,5.74480191505593,G0000751
G0000751_235,1.49166528351232,-0.916390056911939,-1.21449597531078,-37.5125448187401,-6.58118593510471,-7.6614582039005,-2.58988,0.170198,-0.337373,192.96140193,1846.77106613122,1.02548394581347,0.548966721435138,0.835844207228091,-89.1834087596232,0.697234623380746,0.00813539233276602,-1.32410503466077,4.85717104426138,1.3941511137656,0.455856153816527,0.455856153816527,3.8139909703403,0.265934140226308,-1.02870124240284,3.733079023323,2.73880977249738,4.64385618977472,1.90504641727735,0.324504598906701,0.595561761452786,0.0540614196578152,0.00148540863637999,1.06476978568228,3.86650741969145,0.206269684489119,0.208288548313851,0.00201886382473208,0.605121015988731,0.619804479511315,0.564449699689942,0.640480838517874,0.187104202648244,0.244099021301094,0.318533375120246,0.161875914744241,0.698475262216891,1.71738595723047,33.754469443052,0.0182775602575168,0.000612547799305091,30.9493458871096,0.649909137084443,0.191514691404912,0.41050343988298,0.00825725921536254,-0.16624635841789,1.94510254853331,0.362507318442311,0.0479961214406692,0.138558175540789,0.590322737584362,0.0174384320977113,0.0078698471313876,0.0166568974639414,2.03414973673353,0.352317531361698,0.765049503693005,0.000721665538054916,0.000633196102413478,0.252504844874231,2.9344419145851,6.86812405286607,0.44928574333421,3.87550719211783,0.245849462781342,-0.850815403173142,3.04099223065208,0.0394998929705178,0.703432581148244,0.497269683870203,0.646459871671569,0.0667818077144502,0.204951065054692,0.298310414216453,0.0648697029522039,0.723399140382185,2.8068213878696,0.196754568436868,0.0449406584243458,0.24853825227748,3.12308919085927,5.82942403902045,G0000751
