AllImageID,PCA_x,PCA_y,PCA_z,tSNE_x,tSNE_y,tSNE_z,UMAP_x,UMAP_y,UMAP_z,Area,Volume,Circularity,Eccentricity,AspectRatio,Orientation,Attenuation Density,Amplitude Var,Amplitude Skewness,Amplitude Kurtosis,Peak Amplitude,Peak Absorption,Amplitude Range,BF Entropy Mean,BF Entropy Var,BF Entropy Skewness,BF Entropy Kurtosis,BF Entropy Range,BF Entropy Peak,BF Entropy Min,BF Entropy Centroid Displacement,BF Entropy Radial Distribution,BF STD Mean,BF STD Var,BF STD Skewness,BF STD Kurtosis,BF STD Range,BF STD Peak,BF STD Min,BF STD Centroid Displacement,BF STD Radial Distribution,BF Fiber Texture Centroid Displacement,BF Fiber Texture Radial Distribution,BF Fiber Texture Pixel >Upper Percentile,BF Fiber Texture Pixel >Median,BF Fiber Mean,BF Fiber Variance,BF Fiber Skewness,BF Fiber Kurtosis,Focus factor 1,Focus factor 1a,Focus factor 1b,Focus factor 2,Focus factor 2a,Focus factor 2b,Focus factor 3,Background Stability,Dry Mass,Dry Mass Density,Dry Mass var,Dry Mass Skewness,Dry Mass Radial Distribution,Dry Mass Centroid Displacement,Peak Phase,Phase Var,Phase Skewness,Phase Kurtosis,Phase Range,Phase Min,Phase Radial Distribution,Phase Centroid Displacement,DMD Contrast 1,DMD Contrast 2,DMD Contrast 3,DMD Contrast 4,DMD Centroid Displacement,DMD Radial Distribution,Fit Texture Mean,Fit Texture Variance,Fit Texture Skewness,Fit Texture Kurtosis,Fit Texture Centroid Displacement,Fit Texture Radial Distribution,QP Entropy Mean,QP Entropy Var,QP Entropy Skewness,QP Entropy Kurtosis,QP Entropy Centroid Displacement,QP Entropy Radial Distribution,QP Fiber Centroid Displacement,QP Fiber Radial Distribution,QP Fiber Pixel >Upper Percentile,QP Fiber Pixel >Median,QP Fiber Mean,QP Fiber Var,QP Fiber Skewness,QP Fiber Kurtosis,Mean Phase Arrangement,Phase Arrangement Var,Phase Arrangement Skewness,Phase Orientation Var,Phase Orientation Kurtosis,Zero_z,AllLabel
H358_146,-4.1809355200032,0.942373175715537,-1.05334503050456,-2.13979562702193,-6.25186417069889,-28.6572976222951,3.089255,0.463834,0.42289,236.722229003906,2649.166015625,1.00692355632782,0.369716554880142,0.929144561290741,58.1409492492676,1.49667763710022,0.00305921724066138,-0.877471089363098,2.48686361312866,1.00488078594208,0.211255311965942,0.211255311965942,3.9606020450592,1.32181370258331,-0.427235096693039,1.95098304748535,4.71978664398193,5.78732061386108,1.06753408908844,0.893443942070007,0.584286212921143,0.0166042894124985,0.000142396922456101,0.398560702800751,1.80780744552612,0.0435763411223888,0.0445329882204533,0.956649018917233,0.943585276603699,0.640471518039703,1.21026527881622,0.667708873748779,0.130251109600067,0.167331606149673,0.262481421232224,0.150327786803246,1.04179358482361,2.31560254096985,0.0921515598893166,0.215640142560005,0.188934683799744,0.740293562412262,0.699175775051117,0.65762323141098,0.011580285616219,0.00162197893951088,314.188629150391,0.118599072098732,0.00400138786062598,6.39015054702759,0.57479453086853,0.248203471302986,4.03948402404785,1.37054228782654,0.198286980390549,1.76070892810822,4.03914976119995,0.000334377255057916,7.85920667648315,0.196899682283401,0.133438378572464,0.0470182150602341,-0.361869424581528,2.12926125526428,0.255351275205612,0.706173300743103,-0.0554113648831844,0.0506580658257008,0.562290072441101,2.7406439781189,1.54562020301819,1.24917304515839,1.98383975028992,5.81390142440796,0.599901258945465,1.58565127849579,0.391977697610855,0.902758121490479,0.788265228271484,0.560492634773254,0.314714848995209,0.480520993471146,0.432508021593094,0.154310867190361,0.0794696435332298,1.34117448329926,0.0867654383182526,0.00886788871139288,0.112761594355106,3.09792709350586,5.83514451980591,0,H358
H358_147,-2.44797680665316,-3.056552674681,1.69129119271427,-1.63895602609758,-23.7736867493514,-28.9400384439402,2.689019,-1.504681,0.381053,164.527770996094,1575.64343261719,1.0027529001236,0.2114647179842,0.977385640144348,6.49208736419678,1.96005845069885,0.00365981832146645,-0.40103217959404,1.84188771247864,1.01742970943451,0.21869982779026,0.21869982779026,4.04604482650757,1.96818554401398,-1.29873025417328,3.88746452331543,5.778000831604,5.778000831604,0,0.8732990026474,0.600065469741821,0.0196865666657686,0.000161049552843906,0.459251761436462,2.12502717971802,0.0527349822223186,0.0534959435462952,0.760961615014821,0.557999432086945,0.609566867351532,0.604293704032898,0.713596284389496,0.178119197487831,0.194833695888519,0.308892428874969,0.181536987423897,0.810559988021851,1.77275967597961,0.108455054461956,0.231096491217613,0.197579592466354,0.692148685455322,0.674464702606201,0.625197768211365,0.0142114702612162,0.00158828333951533,171.205383300781,0.108657442033291,0.00265653315000236,-0.104155324399471,0.571354985237122,0.287467926740646,3.13283276557922,0.895621836185455,0.231332689523697,1.72621774673462,3.13246440887451,0.000368167064152658,6.71229648590088,0.164500340819359,0.124730311334133,0.0463942736387253,-0.581922888755798,2.29277372360229,0.299757391214371,0.705723285675049,-0.0577942281961441,0.0408935435116291,0.404350012540817,2.34542155265808,0.505488812923431,1.28369581699371,2.44908237457275,6.27769994735718,0.267993539571762,1.3023853302002,0.292647510766983,0.87805449962616,0.569698929786682,0.530990839004517,0.244977205991745,0.433732897043228,0.404788702726364,0.137074485421181,0.191557556390762,1.50252437591553,0.0861002430319786,0.00875045079737902,0.112325988709927,3.1837215423584,5.80655956268311,0,H358
H358_148,-3.7108455412522,-2.15206073152736,2.96267957046005,-11.644246656577,-18.6581619638521,-35.2921579207165,3.562648,-1.153529,0.281295,204.055557250977,2154.05737304688,0.999551355838776,0.293457359075546,0.955972135066986,63.4970321655273,1.63982844352722,0.00386541313491762,-0.777722954750061,2.43777108192444,1.01253426074982,0.231814473867416,0.231814473867416,3.84372234344482,2.42533016204834,-1.09595286846161,3.34892320632935,5.99417114257812,5.99417114257812,0,0.91705584526062,0.592985868453979,0.0190150197595358,0.000213058316148818,0.898076951503754,3.40158367156982,0.070967361330986,0.0720800831913948,1.11271895002574,0.665324568748474,0.616482019424438,0.913127779960632,0.682577669620514,0.154369726777077,0.179281234741211,0.292626112699509,0.170575588941574,0.875181674957275,1.91495621204376,0.105083994567394,0.247847482562065,0.204761102795601,0.687193989753723,0.676921129226685,0.647489368915558,0.0146241933107376,0.00152780336793512,220.501770019531,0.102365784347057,0.00309917237609625,0.469654053449631,0.556477665901184,0.395684331655502,3.48248314857483,1.11158585548401,0.283587157726288,1.74555218219757,3.48221588134766,0.000267085444647819,7.40067338943481,0.298858553171158,0.123876720666885,0.0461177192628384,-0.311659306287766,2.15143418312073,0.334640443325043,0.69262820482254,-0.0625945404171944,0.055539071559906,0.341591536998749,2.31373286247253,0.432624191045761,1.29968094825745,2.43059039115906,6.44980192184448,0.28942534327507,1.29021418094635,0.488310217857361,0.878771841526031,0.626341283321381,0.520051300525665,0.272529274225235,0.422270625829697,0.403649181127548,0.15210422873497,0.256280839443207,1.45958733558655,0.084569625556469,0.00846522301435471,0.110786870121956,3.17909789085388,5.85604906082153,0,H358
H358_149,-4.84695237711108,7.39299152948816,4.28511059967548,-4.77542000315345,8.60655218376616,48.3155044344646,1.951523,1.977567,3.14393,272.25,3151.3974609375,0.993703365325928,0.503103971481323,0.8642258644104,75.1784896850586,1.64294147491455,0.00164807238616049,-1.11950922012329,3.95010900497437,1.01440584659576,0.218431934714317,0.218431934714317,4.1034951210022,0.927241861820221,-0.272142231464386,2.66712999343872,5.8394980430603,5.93546867370605,0.0959703996777534,0.718407571315765,0.560327529907227,0.0187218282371759,0.00024439484695904,1.29666113853455,3.99843692779541,0.0720796287059784,0.0730859637260437,1.00633571855724,0.456337094306946,0.632102012634277,1.10207343101501,0.539062023162842,0.107029892504215,0.168452203273773,0.265535920858383,0.130179718136787,0.943545520305634,2.24557971954346,0.104408048093319,0.273297846317291,0.221167325973511,0.578237295150757,0.602258443832397,0.564548432826996,0.00627097021788359,0.00168922916054726,269.260375976562,0.0854415744543076,0.00470849499106407,27.5444602966309,0.608854115009308,0.59558367729187,3.09642434120178,0.58207768201828,0.0194095280021429,1.98147058486938,3.09627914428711,0.000145050609717146,8.32119464874268,0.484453588724136,0.104168199002743,0.0457923412322998,0.140220999717712,2.03793931007385,0.608877658843994,0.719544291496277,-0.00344089698046446,0.0880230814218521,0.123837888240814,3.30803656578064,38.4220123291016,-0.692015767097473,2.22140765190125,6.41665983200073,0.450129121541977,1.39926815032959,0.726466178894043,0.893574655056,0.464236199855804,0.597878575325012,0.311498820781708,0.408427715301514,0.387757629156113,0.171035423874855,0.357722252607346,1.37307631969452,0.0926195606589317,0.00986412540078163,0.115683741867542,3.16033744812012,5.84085369110107,0,H358
H358_150,-0.949337718318933,-2.56263069532989,0.0462779156562215,-6.79499974326287,-14.4396056238988,-23.8545371834254,2.714363,-0.730969,-0.07139,176.944442749023,1636.677734375,0.998271524906158,0.529560625553131,0.848272085189819,-76.1044464111328,1.83749222755432,0.00361326732672751,-0.418276101350784,1.80208134651184,1.00814604759216,0.20555217564106,0.20555217564106,4.45015001296997,0.668608963489532,-0.878733217716217,3.25565433502197,4.15179300308228,5.64522457122803,1.49343168735504,1.10344982147217,0.553658246994019,0.0200865603983402,0.000104202852526214,0.0805201083421707,1.91662216186523,0.0435435920953751,0.0449119210243225,1.36832753196359,1.03682637214661,0.570376396179199,1.08383107185364,0.631889224052429,0.209733128547668,0.250392466783524,0.394307047128677,0.191833719611168,0.373965263366699,1.29997718334198,0.110879242420197,0.211640864610672,0.185897633433342,0.753768920898438,0.716213524341583,0.684569597244263,0.0140133164823055,0.00172926287632436,197.987045288086,0.120968863368034,0.00802666880190372,10.7219848632812,0.570731401443481,0.189323678612709,3.68282747268677,1.08326470851898,0.267449408769608,1.76334881782532,3.68266582489014,0.000161608812049963,6.43280935287476,0.13707822561264,0.135819390416145,0.0507870130240917,-0.554401278495789,2.17867279052734,0.206487134099007,0.692602932453156,-0.0645197629928589,0.0618945583701134,1.09782290458679,4.10780191421509,0.977900803089142,1.25715219974518,2.3756365776062,6.21139430999756,0.314447104930878,1.32863330841064,0.362206369638443,0.884229898452759,0.745525300502777,0.536580502986908,0.298901110887527,0.431240200996399,0.404135853052139,0.158652916550636,0.253705412149429,1.3817195892334,0.0862353071570396,0.00879876315593719,0.113268136978149,3.19690775871277,5.91534614562988,0,H358
H358_151,-3.63934053426373,-0.533563536438425,2.56828784503662,-8.94069723603196,-7.47017921328619,-25.9041868536255,3.466883,-0.248337,-0.159069,261.75,3182.212890625,1.00596511363983,0.10379883646965,0.99459832906723,-27.7812881469727,1.68343710899353,0.00393592193722725,-0.892000913619995,2.60071849822998,1.00111138820648,0.237195909023285,0.237195909023285,4.2783670425415,0.819076001644135,-0.470031589269638,2.28155851364136,4.15843629837036,5.82133150100708,1.6628954410553,0.771446049213409,0.556262016296387,0.0184848736971617,0.000151768384966999,0.61794525384903,2.30528521537781,0.0494561642408371,0.0506795607507229,1.22339779045433,0.749853670597076,0.610732734203339,0.301416635513306,0.613470196723938,0.12893982231617,0.166507482528687,0.275325357913971,0.152479708194733,0.965912342071533,2.17868852615356,0.102508425712585,0.24543896317482,0.207684516906738,0.663626313209534,0.66608077287674,0.623190104961395,0.014751230366528,0.00201143347658217,303.441314697266,0.0953554436564445,0.00239504920318723,-0.104985982179642,0.560036778450012,0.189468681812286,3.5960967540741,1.25466334819794,0.198221862316132,1.5992888212204,3.59587740898132,0.000219294102862477,8.5984468460083,0.149615168571472,0.119660414755344,0.0491084642708302,-0.27642348408699,2.15352535247803,0.281025379896164,0.703167378902435,-0.0591037832200527,0.0550591088831425,0.647035539150238,2.77529311180115,0.419010430574417,1.19159281253815,2.31054735183716,6.50406312942505,0.388245075941086,1.35074245929718,0.197276011109352,0.88673859834671,0.450177401304245,0.545624494552612,0.291945248842239,0.423113644123077,0.391268283128738,0.160837665200233,0.29503321647644,1.37879002094269,0.0852953717112541,0.00851645786315203,0.110054790973663,3.23253726959229,5.97176790237427,0,H358
H358_152,0.187818599102075,-4.59061905986403,1.53820088559793,-16.3965959486703,-29.6939980101189,-27.2248593031618,2.89925,-1.678524,-0.356171,170.611114501953,1680.12817382812,0.996765851974487,0.15104977786541,0.988526165485382,59.7040977478027,1.94662439823151,0.00374084105715156,-0.331866651773453,1.84779024124146,1.00861036777496,0.221502438187599,0.221502438187599,4.37845468521118,0.714042842388153,-1.03873479366302,3.67301416397095,4.60747241973877,5.66991567611694,1.06244361400604,0.741252601146698,0.546654224395752,0.0198012478649616,0.000118521420517936,0.257208049297333,2.06781196594238,0.0469355471432209,0.0483489409089088,1.41339434776455,0.774152874946594,0.575791478157043,0.626495659351349,0.656426072120667,0.18674698472023,0.217193096876144,0.358364045619965,0.192432522773743,0.546165287494659,1.43000972270966,0.109151162207127,0.217352256178856,0.190167963504791,0.731768012046814,0.701680839061737,0.667734563350677,0.0145813571289182,0.00199527549557388,175.068923950195,0.10419974476099,0.00324635207653046,0.319237619638443,0.55118191242218,0.307514041662216,3.60095953941345,1.09960675239563,0.470223933458328,1.97246599197388,3.6009213924408,3.82085599994753e-05,6.78894138336182,0.204372406005859,0.131863206624985,0.0433260723948479,-0.570548236370087,2.56327724456787,0.175118923187256,0.667309105396271,-0.0754554122686386,0.0848586559295654,0.848434031009674,3.01095342636108,0.1315628439188,1.32409524917603,2.61647582054138,6.46011590957642,0.151869118213654,1.23618626594543,0.268797785043716,0.870312750339508,0.137738600373268,0.515544652938843,0.269781827926636,0.398892879486084,0.384997993707657,0.154076844453812,0.346131265163422,1.48529529571533,0.0831781476736069,0.00826031900942326,0.110500171780586,3.153892993927,5.8165454864502,0,H358
H358_153,-4.4434816715173,2.27116621094241,-1.68677183849886,-1.42306300124013,-4.79151793816858,-29.2190211456613,2.883692,0.76146,0.498653,257.722229003906,2906.82861328125,1.00224089622498,0.491846054792404,0.870682179927826,88.8362045288086,1.35187494754791,0.00280274357646704,-1.02843689918518,2.89253568649292,1.0008237361908,0.208149820566177,0.208149820566177,4.08629035949707,0.879434585571289,-0.277000695466995,2.0698504447937,4.31012105941772,5.77194881439209,1.46182787418365,1.38660228252411,0.578778147697449,0.0159123707562685,0.000117723306175321,0.883592367172241,3.12488055229187,0.0519635900855064,0.0531879514455795,1.22436077799648,1.44058156013489,0.620947360992432,1.58146107196808,0.603607535362244,0.157361507415771,0.202737659215927,0.307310283184052,0.164774134755135,0.7739098072052,1.80544328689575,0.0883584842085838,0.222268164157867,0.181896790862083,0.762420237064362,0.719605326652527,0.676968455314636,0.0105465138331056,0.00138490763492882,358.846954345703,0.123449645936489,0.00717836618423462,12.4368267059326,0.577751934528351,0.3044453561306,4.24320697784424,1.50689244270325,0.133822649717331,1.70813655853271,4.24313735961914,6.95239214110188e-05,7.88802242279053,0.229440838098526,0.137420311570168,0.0516072884202003,-0.389563739299774,1.88338828086853,0.340441793203354,0.714101135730743,-0.0536241754889488,0.0475091449916363,0.506879389286041,2.7767641544342,2.38125205039978,1.198521733284,1.94192862510681,5.84118938446045,0.646913647651672,1.64506363868713,0.75149530172348,0.903581738471985,0.918488502502441,0.579063713550568,0.32312998175621,0.471437811851501,0.438421070575714,0.160323217511177,0.104991436004639,1.33759295940399,0.0872318670153618,0.00897517334669828,0.113628223538399,3.13913226127625,5.85604286193848,0,H358
H358_154,-1.05487633669592,-4.34169842664371,3.42688923094349,-14.3973277811472,-28.3986306679006,-26.0145127899498,3.086617,-1.906849,-0.279676,183.75,1849.23596191406,0.984591543674469,0.260054260492325,0.965593993663788,40.1955451965332,2.01823472976685,0.0043896222487092,-0.43222975730896,1.86587417125702,1.01071918010712,0.24118746817112,0.24118746817112,4.28642654418945,0.99309778213501,-1.1876859664917,4.5508451461792,5.67271089553833,5.76868152618408,0.0959703996777534,0.680635154247284,0.561503648757935,0.0202911403030157,0.000149303581565619,0.581508934497833,2.89169454574585,0.0627129822969437,0.0636250004172325,0.912021554540843,0.913880050182343,0.598049461841583,0.661397218704224,0.677396059036255,0.175510197877884,0.203476950526237,0.324209600687027,0.183416217565536,0.704558134078979,1.62387979030609,0.111940294504166,0.248242169618607,0.211725682020187,0.669683992862701,0.659490048885345,0.6258864402771,0.0169426780194044,0.00207230355590582,182.53971862793,0.0987108871340752,0.00270990910939872,0.172382697463036,0.557270586490631,0.130144447088242,3.47889876365662,0.97873854637146,0.425143420696259,1.89143860340118,3.47877526283264,0.000123410485684872,6.98813056945801,0.0720026791095734,0.120701804757118,0.0432188510894775,-0.299507528543472,2.29763460159302,0.0892038270831108,0.674603939056396,-0.0685748755931854,0.0709867775440216,0.933627784252167,3.41750001907349,0.513129353523254,1.30241048336029,2.67065453529358,6.59228754043579,0.121843360364437,1.21774971485138,0.1487175822258,0.869948029518127,0.406556457281113,0.526993930339813,0.24731670320034,0.400907039642334,0.367858469486237,0.14872570335865,0.384921491146088,1.49951016902924,0.0840829014778137,0.00839190185070038,0.110869966447353,3.13137364387512,5.82825422286987,0,H358
H358_155,-3.14756126694142,-1.55866628283625,-0.975298065433026,3.86924555408992,-11.9118751170001,-27.4225724300309,2.594821,-0.262215,0.669585,209.138885498047,2267.45190429688,1.00046157836914,0.156458720564842,0.987684488296509,-52.8036041259766,1.67461693286896,0.00290259276516736,-0.637096285820007,2.19141578674316,1.0179797410965,0.206957906484604,0.206957906484604,3.91684985160828,1.90408957004547,-1.24180722236633,3.90582990646362,5.73793792724609,5.73793792724609,0,0.938560783863068,0.584704518318176,0.0171915609389544,0.000121023869724013,0.322910904884338,1.84578204154968,0.0424582250416279,0.0437968485057354,1.33862614165992,0.88221263885498,0.618119120597839,0.911405682563782,0.672673165798187,0.139460757374763,0.169876471161842,0.275944977998734,0.161976337432861,0.965913355350494,2.11210989952087,0.0954078957438469,0.207295790314674,0.180491611361504,0.716083109378815,0.678390264511108,0.633711040019989,0.0111620267853141,0.00137529079802334,249.582382202148,0.110071733593941,0.00290913530625403,0.355808228254318,0.569488346576691,0.20957687497139,3.67218351364136,1.2017742395401,0.216952815651894,1.69346249103546,3.67215275764465,3.08121016132645e-05,7.57902050018311,0.102929562330246,0.129080563783646,0.0486618503928185,-0.463291227817535,2.05005240440369,0.158529922366142,0.702277302742004,-0.0632689744234085,0.0503824315965176,0.171019613742828,2.19903469085693,0.410482674837112,1.25080859661102,2.23847436904907,6.23526048660278,0.421052098274231,1.38416397571564,0.108981370925903,0.89096587896347,0.240730494260788,0.540246963500977,0.293133229017258,0.47708860039711,0.4294453561306,0.153690561652184,0.100519396364689,1.36779296398163,0.0857742354273796,0.0086695970967412,0.111626990139484,3.17456889152527,5.84939622879028,0,H358
H358_156,-1.17290247301805,-3.88300652716764,3.38519021869912,-12.5648049758156,-24.3561310388538,-32.8357200061897,3.292434,-2.001904,0.168276,150.611114501953,1343.61486816406,1.00702106952667,0.366490453481674,0.930421829223633,19.7806529998779,1.88914978504181,0.00383663014508784,-0.458623081445694,2.0855598449707,1.01479578018188,0.242759346961975,0.242759346961975,4.25023698806763,1.40778410434723,-1.48877239227295,5.0580415725708,5.88608598709106,5.88608598709106,0,0.997104942798615,0.566020309925079,0.0215080417692661,0.000176249028299935,0.543464720249176,2.50042867660522,0.058189045637846,0.0597726292908192,1.58358307089657,0.747718811035156,0.581300556659698,0.635009527206421,0.669408440589905,0.165805980563164,0.190335676074028,0.317373514175415,0.183332502841949,0.744947969913483,1.67668449878693,0.118771135807037,0.251143991947174,0.211973577737808,0.68458765745163,0.679766654968262,0.648422837257385,0.0148275457322598,0.00164114881772548,146.471237182617,0.109012804925442,0.0038405426312238,6.19671487808228,0.567791700363159,0.443461090326309,3.15317749977112,0.857943296432495,0.415323555469513,1.9286345243454,3.15313076972961,4.67139871034306e-05,6.1367301940918,0.269386976957321,0.123392820358276,0.0441053695976734,-0.523485541343689,2.32513499259949,0.386702746152878,0.675746142864227,-0.0691746473312378,0.0619710870087147,0.911095082759857,3.14703178405762,0.412860870361328,1.31924498081207,2.67511701583862,6.36761140823364,0.102743074297905,1.230299949646,0.358841508626938,0.865402221679688,0.897651970386505,0.524320840835571,0.271486550569534,0.399299144744873,0.385889738798141,0.152270212769508,0.34588235616684,1.48557734489441,0.0847641751170158,0.00855772756040096,0.112199030816555,3.14293384552002,5.81061887741089,0,H358
H358_157,-4.02635201391266,4.29208822689303,-1.45566482056313,29.1851162239058,15.5014972680937,-31.6888984476413,-1.401654,3.71042,-0.417395,248.444442749023,2865.39526367188,0.997502565383911,0.339594811201096,0.940571844577789,-1.58199489116669,1.33392834663391,0.00163463898934424,-0.475361675024033,2.47029089927673,0.987303972244263,0.199711203575134,0.199711203575134,4.08156108856201,0.569856882095337,-0.713654041290283,3.51192593574524,4.36330080032349,5.66991567611694,1.30661499500275,0.815204381942749,0.543515384197235,0.0132249612361193,6.38383062323555e-05,1.41295123100281,5.43833017349243,0.0460653491318226,0.0472857095301151,1.2203601654619,1.04851603507996,0.58814001083374,0.832880020141602,0.612869799137115,0.0304114483296871,0.0480769239366055,0.107806473970413,0.0551415719091892,2.53854322433472,8.51601219177246,0.0734893605113029,0.270038276910782,0.203255966305733,0.741284072399139,0.666196346282959,0.622024118900299,0.00639477465301752,0.00144896318670362,338.031982421875,0.117970451712608,0.00319261848926544,0.740751981735229,0.573409378528595,0.441944897174835,4.47367477416992,1.51046872138977,0.343347787857056,1.95845472812653,4.4735107421875,0.000164428813150153,8.02550220489502,0.283018082380295,0.133607566356659,0.037679985165596,-0.471696525812149,2.43173146247864,0.321267038583755,0.685867130756378,-0.0643620043992996,0.0690974667668343,0.939520061016083,3.99255061149597,1.43670189380646,1.28168439865112,1.95142066478729,5.89908409118652,0.653408825397491,1.65811812877655,0.391410231590271,0.905807197093964,0.773229897022247,0.566720962524414,0.298859566450119,0.477974057197571,0.433172851800919,0.146026864647865,0.0696436539292336,1.39105582237244,0.0860542207956314,0.00876751262694597,0.11272282153368,3.19173884391785,5.91438341140747,0,H358
H358_158,-1.8012317726987,-0.996412079826912,-0.839886251734042,-1.59889550866335,-8.04471565331606,-27.6749336208572,2.681991,0.196815,0.009511,197,2017.29663085938,0.994933784008026,0.364785552024841,0.931091547012329,80.9222640991211,1.39477527141571,0.00247397739440203,-0.590033829212189,2.33928251266479,1.00444781780243,0.197190314531326,0.197190314531326,4.10506725311279,0.915043592453003,-0.650038063526154,2.88475346565247,4.74704933166504,5.81201171875,1.06496250629425,0.765195190906525,0.546082735061646,0.0160944368690252,0.000111413588456344,0.713146686553955,2.65762305259705,0.0447386913001537,0.0459200628101826,1.18137255776674,0.502511382102966,0.584489464759827,0.96129697561264,0.597363352775574,0.14424704015255,0.17442187666893,0.293693453073502,0.165113344788551,0.855826020240784,1.9154771566391,0.0895881354808807,0.212540417909622,0.174296200275421,0.744152367115021,0.705340683460236,0.660879075527191,0.00956879649311304,0.00137902144342661,226.461715698242,0.11225999891758,0.00364314229227602,-0.0225588046014309,0.558117508888245,0.213318184018135,3.81041741371155,1.24984323978424,0.284158140420914,1.74905264377594,3.81040668487549,1.07421765278559e-05,7.14547777175903,0.166211068630219,0.134125217795372,0.0472292751073837,-0.453565627336502,1.98043632507324,0.347450405359268,0.691453874111176,-0.0702920407056808,0.0571923665702343,0.423249095678329,2.23525476455688,0.112643003463745,1.29399955272675,2.32514190673828,6.25012350082397,0.354283601045609,1.34654152393341,0.32631927728653,0.886950373649597,0.720313906669617,0.53218287229538,0.245064854621887,0.449520587921143,0.412250399589539,0.138598173856735,0.172284752130508,1.50649654865265,0.0845826789736748,0.00846171099692583,0.11069230735302,3.20254373550415,5.90515184402466,0,H358
H358_159,-2.5835091792319,-1.84707773943478,4.2069558202253,-15.108673408837,-23.6896243979039,-31.7199721521529,3.60525,-1.656588,-0.188073,206.33332824707,2160.16772460938,0.989329874515533,0.386122345924377,0.922447562217712,82.5466690063477,2.10429859161377,0.00412022229284048,-0.257169991731644,1.95809769630432,1.01599740982056,0.254696130752563,0.254696130752563,4.28256607055664,1.49324369430542,-1.57385742664337,5.31429433822632,5.98485136032104,5.98485136032104,0,0.715753316879272,0.552065253257751,0.0217899661511183,0.000169153514434583,0.601901292800903,2.48950576782227,0.0550535246729851,0.0566993057727814,1.64578354451805,0.48092982172966,0.569099247455597,0.513031363487244,0.626779496669769,0.156435117125511,0.187129780650139,0.310216456651688,0.171203091740608,0.76778519153595,1.76501953601837,0.120701394975185,0.251898616552353,0.216059908270836,0.652937591075897,0.640660285949707,0.59551340341568,0.016124727204442,0.00237402482889593,223.782867431641,0.10359513014555,0.00362568534910679,1.76922595500946,0.576847314834595,0.781714737415314,3.49874210357666,0.988625109195709,0.377017706632614,1.94182968139648,3.49852323532104,0.00021887915499974,7.2283296585083,0.50822925567627,0.117690071463585,0.038952924311161,-0.281518429517746,2.43987274169922,0.195558831095695,0.673866093158722,-0.0609458610415459,0.0701723396778107,0.637866616249084,2.82301831245422,0.55547159910202,1.28790426254272,2.41584277153015,6.42317152023315,0.30322527885437,1.30540382862091,0.762121260166168,0.875709056854248,0.617396116256714,0.555509209632874,0.300484657287598,0.429456114768982,0.400959432125092,0.162117555737495,0.269495993852615,1.37078392505646,0.0862882658839226,0.00885926000773907,0.114035196602345,3.18578743934631,5.91341733932495,0,H358
H358_160,-1.61044268282135,-5.64332627365871,-0.169049928513786,-3.6898039036177,-28.9244349316945,-26.9968109081746,2.337905,-1.909563,0.234182,164.5,1565.42077636719,1.00391709804535,0.261226534843445,0.965277552604675,-72.1468124389648,1.78871667385101,0.0038568286690861,-0.330743461847305,1.82752740383148,1.02384030818939,0.221167996525764,0.221167996525764,3.77970242500305,3.01291990280151,-1.21414589881897,3.10028219223022,5.91077709197998,5.91077709197998,0,1.00304329395294,0.589688658714294,0.0189798474311829,0.000128785497508943,0.418543964624405,2.18473076820374,0.0466784685850143,0.0479201152920723,1.24164647422731,0.668682098388672,0.569944858551025,1.13864266872406,0.695848524570465,0.175785213708878,0.196555212140083,0.337775409221649,0.190188601613045,0.660521566867828,1.55345404148102,0.104304581880569,0.211952328681946,0.178977340459824,0.726583778858185,0.711663842201233,0.673647046089172,0.0150376092642546,0.0011827286798507,166.310241699219,0.106239967048168,0.00350164552219212,0.0120307235047221,0.550088346004486,0.237676784396172,3.28513097763062,1.0730721950531,0.355234175920486,1.75999593734741,3.28511095046997,2.00206413865089e-05,6.62124633789062,0.148553505539894,0.131012171506882,0.0512206964194775,-0.595258951187134,2.31807088851929,0.21652939915657,0.686182379722595,-0.0759777724742889,0.0718079060316086,0.433683931827545,2.11729502677917,0.388817578554153,1.30937600135803,2.60933613777161,6.39207887649536,0.156657934188843,1.25163388252258,0.218523189425468,0.869424104690552,0.370366543531418,0.518155455589294,0.197061806917191,0.392434984445572,0.369017511606216,0.128234252333641,0.313677251338959,1.6104474067688,0.083421915769577,0.00825255457311869,0.109804481267929,3.20007634162903,5.962721824646,0,H358
